name,new-domain,new-check,new-base,old-domain,old-check,old-base,old-uri,new-uri,old-fullurl,new-fullurl,incoming-uri,redirect-uri
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaaconfigversioninguuid,rest-api/config-service/get-a-config-versioning-uuid,,,en/docs/developer-guide/get-aaaconfigversioninguuid,cells-v4/developer-guide/rest-api/config-service/get-a-config-versioning-uuid
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaaconfigvirtualnodes,rest-api/config-service/get-a-config-virtualnodes,,,en/docs/developer-guide/get-aaaconfigvirtualnodes,cells-v4/developer-guide/rest-api/config-service/get-a-config-virtualnodes
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigbuckets,rest-api/config-service/post-a-config-buckets,,,en/docs/developer-guide/post-aaaconfigbuckets,cells-v4/developer-guide/rest-api/config-service/post-a-config-buckets
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigctl,rest-api/config-service/post-a-config-ctl,,,en/docs/developer-guide/post-aaaconfigctl,cells-v4/developer-guide/rest-api/config-service/post-a-config-ctl
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigdatasourcename,rest-api/config-service/post-a-config-datasource-name,,,en/docs/developer-guide/post-aaaconfigdatasourcename,cells-v4/developer-guide/rest-api/config-service/post-a-config-datasource-name
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigencryptioncreate,rest-api/config-service/post-a-config-encryption-create,,,en/docs/developer-guide/post-aaaconfigencryptioncreate,cells-v4/developer-guide/rest-api/config-service/post-a-config-encryption-create
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigencryptiondelete,rest-api/config-service/post-a-config-encryption-delete,,,en/docs/developer-guide/post-aaaconfigencryptiondelete,cells-v4/developer-guide/rest-api/config-service/post-a-config-encryption-delete
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigencryptionexport,rest-api/config-service/post-a-config-encryption-export,,,en/docs/developer-guide/post-aaaconfigencryptionexport,cells-v4/developer-guide/rest-api/config-service/post-a-config-encryption-export
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigencryptionlist,rest-api/config-service/post-a-config-encryption-list,,,en/docs/developer-guide/post-aaaconfigencryptionlist,cells-v4/developer-guide/rest-api/config-service/post-a-config-encryption-list
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigpeerspeeraddress,rest-api/config-service/post-a-config-peers-peeraddress,,,en/docs/developer-guide/post-aaaconfigpeerspeeraddress,cells-v4/developer-guide/rest-api/config-service/post-a-config-peers-peeraddress
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigprocesses,rest-api/config-service/post-a-config-processes,,,en/docs/developer-guide/post-aaaconfigprocesses,cells-v4/developer-guide/rest-api/config-service/post-a-config-processes
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigregistry,rest-api/config-service/post-a-config-registry,,,en/docs/developer-guide/post-aaaconfigregistry,cells-v4/developer-guide/rest-api/config-service/post-a-config-registry
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaaconfigbucketsbucketname,rest-api/config-service/put-a-config-buckets-bucketname,,,en/docs/developer-guide/put-aaaconfigbucketsbucketname,cells-v4/developer-guide/rest-api/config-service/put-a-config-buckets-bucketname
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaaconfigencryptionimport,rest-api/config-service/put-a-config-encryption-import,,,en/docs/developer-guide/put-aaaconfigencryptionimport,cells-v4/developer-guide/rest-api/config-service/put-a-config-encryption-import
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaaconfigfullpath,rest-api/config-service/put-a-config-fullpath,,,en/docs/developer-guide/put-aaaconfigfullpath,cells-v4/developer-guide/rest-api/config-service/put-a-config-fullpath
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaaconfigpeerspeeraddress,rest-api/config-service/put-a-config-peers-peeraddress,,,en/docs/developer-guide/put-aaaconfigpeerspeeraddress,cells-v4/developer-guide/rest-api/config-service/put-a-config-peers-peeraddress
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaaconfigdirectoriesconfigid,rest-api/enterprise-config-service/delete-a-config-directories-configid,,,en/docs/developer-guide/delete-aaaconfigdirectoriesconfigid,cells-v4/developer-guide/rest-api/enterprise-config-service/delete-a-config-directories-configid
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaaconfigoauth2clientsclientid,rest-api/enterprise-config-service/delete-a-config-oauth2clients-client-id,,,en/docs/developer-guide/delete-aaaconfigoauth2clientsclientid,cells-v4/developer-guide/rest-api/enterprise-config-service/delete-a-config-oauth2clients-client-id
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaaconfigoauth2clientsclientid,rest-api/enterprise-config-service/delete-a-config-oauth2clients-clientid,,,en/docs/developer-guide/delete-aaaconfigoauth2clientsclientid,cells-v4/developer-guide/rest-api/enterprise-config-service/delete-a-config-oauth2clients-clientid
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaaconfigoauth2connectorsid,rest-api/enterprise-config-service/delete-a-config-oauth2connectors-id,,,en/docs/developer-guide/delete-aaaconfigoauth2connectorsid,cells-v4/developer-guide/rest-api/enterprise-config-service/delete-a-config-oauth2connectors-id
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaaconfigversioninguuid,rest-api/enterprise-config-service/delete-a-config-versioning-uuid,,,en/docs/developer-guide/delete-aaaconfigversioninguuid,cells-v4/developer-guide/rest-api/enterprise-config-service/delete-a-config-versioning-uuid
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaaconfigvirtualnodesuuid,rest-api/enterprise-config-service/delete-a-config-virtualnodes-uuid,,,en/docs/developer-guide/delete-aaaconfigvirtualnodesuuid,cells-v4/developer-guide/rest-api/enterprise-config-service/delete-a-config-virtualnodes-uuid
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaaconfigdirectories,rest-api/enterprise-config-service/get-a-config-directories,,,en/docs/developer-guide/get-aaaconfigdirectories,cells-v4/developer-guide/rest-api/enterprise-config-service/get-a-config-directories
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaaconfigoauth2clients,rest-api/enterprise-config-service/get-a-config-oauth2clients,,,en/docs/developer-guide/get-aaaconfigoauth2clients,cells-v4/developer-guide/rest-api/enterprise-config-service/get-a-config-oauth2clients
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaaconfigoauth2connectors,rest-api/enterprise-config-service/get-a-config-oauth2connectors,,,en/docs/developer-guide/get-aaaconfigoauth2connectors,cells-v4/developer-guide/rest-api/enterprise-config-service/get-a-config-oauth2connectors
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaaconfigsites,rest-api/enterprise-config-service/get-a-config-sites,,,en/docs/developer-guide/get-aaaconfigsites,cells-v4/developer-guide/rest-api/enterprise-config-service/get-a-config-sites
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,404,en/docs/developer-guide,post-aaaconfigdirectoriestestping,rest-api/enterprise-config-service/post-a-config-directories-test-ping,https://pydio.com/en/docs/developer-guide/post-aaaconfigdirectoriestestping,,en/docs/developer-guide/post-aaaconfigdirectoriestestping,cells-v4/developer-guide/rest-api/enterprise-config-service/post-a-config-directories-test-ping
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,404,en/docs/developer-guide,post-aaaconfigdirectoriestestsearch,rest-api/enterprise-config-service/post-a-config-directories-test-search,https://pydio.com/en/docs/developer-guide/post-aaaconfigdirectoriestestsearch,,en/docs/developer-guide/post-aaaconfigdirectoriestestsearch,cells-v4/developer-guide/rest-api/enterprise-config-service/post-a-config-directories-test-search
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigversioninguuid,rest-api/enterprise-config-service/post-a-config-versioning-uuid,,,en/docs/developer-guide/post-aaaconfigversioninguuid,cells-v4/developer-guide/rest-api/enterprise-config-service/post-a-config-versioning-uuid
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaaconfigvirtualnodesuuid,rest-api/enterprise-config-service/post-a-config-virtualnodes-uuid,,,en/docs/developer-guide/post-aaaconfigvirtualnodesuuid,cells-v4/developer-guide/rest-api/enterprise-config-service/post-a-config-virtualnodes-uuid
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaaconfigdirectoriesconfigid,rest-api/enterprise-config-service/put-a-config-directories-configid,,,en/docs/developer-guide/put-aaaconfigdirectoriesconfigid,cells-v4/developer-guide/rest-api/enterprise-config-service/put-a-config-directories-configid
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaaconfigoauth2clientsclientid,rest-api/enterprise-config-service/put-a-config-oauth2clients-client-id,,,en/docs/developer-guide/put-aaaconfigoauth2clientsclientid,cells-v4/developer-guide/rest-api/enterprise-config-service/put-a-config-oauth2clients-client-id
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaaconfigoauth2clientsclientid,rest-api/enterprise-config-service/put-a-config-oauth2clients-clientid,,,en/docs/developer-guide/put-aaaconfigoauth2clientsclientid,cells-v4/developer-guide/rest-api/enterprise-config-service/put-a-config-oauth2clients-clientid
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaaconfigoauth2connectorsid,rest-api/enterprise-config-service/put-a-config-oauth2connectors-id,,,en/docs/developer-guide/put-aaaconfigoauth2connectorsid,cells-v4/developer-guide/rest-api/enterprise-config-service/put-a-config-oauth2connectors-id
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaaconfigoauth2connectors,rest-api/enterprise-config-service/put-a-config-oauth2connectors,,,en/docs/developer-guide/put-aaaconfigoauth2connectors,cells-v4/developer-guide/rest-api/enterprise-config-service/put-a-config-oauth2connectors
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaafrontendauthstate,rest-api/enterprise-front-service/get-a-frontend-auth-state,,,en/docs/developer-guide/get-aaafrontendauthstate,cells-v4/developer-guide/rest-api/enterprise-front-service/get-a-frontend-auth-state
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaafrontendloginconnectors,rest-api/enterprise-front-service/get-a-frontend-login-connectors,,,en/docs/developer-guide/get-aaafrontendloginconnectors,cells-v4/developer-guide/rest-api/enterprise-front-service/get-a-frontend-login-connectors
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaalogauditchartdata,rest-api/enterprise-log-service/post-a-log-audit-chartdata,,,en/docs/developer-guide/post-aaalogauditchartdata,cells-v4/developer-guide/rest-api/enterprise-log-service/post-a-log-audit-chartdata
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaalogauditexport,rest-api/enterprise-log-service/post-a-log-audit-export,,,en/docs/developer-guide/post-aaalogauditexport,cells-v4/developer-guide/rest-api/enterprise-log-service/post-a-log-audit-export
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaalogaudit,rest-api/enterprise-log-service/post-a-log-audit,,,en/docs/developer-guide/post-aaalogaudit,cells-v4/developer-guide/rest-api/enterprise-log-service/post-a-log-audit
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaalogsysexport,rest-api/enterprise-log-service/post-a-log-sys-export,,,en/docs/developer-guide/post-aaalogsysexport,cells-v4/developer-guide/rest-api/enterprise-log-service/post-a-log-sys-export
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,delete-aaapolicyuuid,rest-api/enterprise-policy-service/delete-a-policy-uuid,,,en/docs/developer-guide/delete-aaapolicyuuid,cells-v4/developer-guide/rest-api/enterprise-policy-service/delete-a-policy-uuid
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaapolicyipbans,rest-api/enterprise-policy-service/get-a-policy-ipbans,,,en/docs/developer-guide/get-aaapolicyipbans,cells-v4/developer-guide/rest-api/enterprise-policy-service/get-a-policy-ipbans
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,get-aaapolicyiplistsname,rest-api/enterprise-policy-service/get-a-policy-iplists-name,,,en/docs/developer-guide/get-aaapolicyiplistsname,cells-v4/developer-guide/rest-api/enterprise-policy-service/get-a-policy-iplists-name
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaapolicyipbans,rest-api/enterprise-policy-service/post-a-policy-ipbans,,,en/docs/developer-guide/post-aaapolicyipbans,cells-v4/developer-guide/rest-api/enterprise-policy-service/post-a-policy-ipbans
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,post-aaapolicyiplists,rest-api/enterprise-policy-service/post-a-policy-iplists,,,en/docs/developer-guide/post-aaapolicyiplists,cells-v4/developer-guide/rest-api/enterprise-policy-service/post-a-policy-iplists
cells-v4,https://pydio.github.io/docs,200,developer-guide,https://pydio.com,200,en/docs/developer-guide,put-aaapolicy,rest-api/enterprise-policy-service/put-a-policy,,,en/docs/developer-guide/put-aaapolicy,cells-v4/developer-guide/rest-api/enterprise-policy-service/put-a-policy
